"","x"
"5253",0.265473103401431
"5254",0.666788486522674
"5255",0.310516415445697
"5256",0.298599136628277
"5257",0.450751317668242
"5258",0.499352301191258
"5259",0.476381717318039
"5260",0.322624161633207
"5261",0.360809201293564
"5262",0.379630581593086
"5263",0.374872224277528
"5264",0.59069734032427
"5265",0.230055197749509
"5266",0.354783566903054
"5267",0.260083710965841
"5268",0.218870783334244
"5269",0.412601754472768
"5270",0.376468950785118
"5271",0.60531643267444
"5272",0.563680857403001
"5273",0.233763041030963
"5274",0.310378651750115
"5275",0.304487368180512
"5276",0.305593749398448
"5277",0.362558716095042
"5278",0.222217914395608
"5279",0.582812277209473
"5280",0.564146112471559
"5281",0.319437198627804
"5282",0.305670271741306
"5283",0.357312070064025
"5284",0.1822958261192
"5285",0.243581815713787
"5286",0.399985629211858
"5287",0.410853820550938
"5288",0.243160766478715
"5289",0.619346453545312
"5290",0.625964402957188
"5291",0.233371083989501
"5292",0.521683903819816
"5293",0.230662903118929
"5294",0.43784747518708
"5295",0
"5296",0.502206934062152
"5297",0.423654075675503
"5298",0.45131437256514
"5299",0.423539855896397
"5300",0.259596944609601
"5301",0.210066804772688
"5302",0.306333934458356
"5303",0.374287349122926
"5304",0.305471596805001
"5305",0.466741469065495
"5306",0.389869283295529
"5307",0.436566057985667
"5308",0.359046078474583
"5309",0.712854048816595
"5310",0.315149347101955
"5311",0.310347921930093
"5312",0.264809008323285
"5313",0.665941781112799
"5314",0.331625211907145
"5315",0.568519310186938
"5316",0.475521572600204
"5317",0.328174977622295
"5318",0.347550191032582
"5319",0.543695373045955
"5320",0.317270542073441
"5321",0.205397345434947
"5322",0.344215382504889
"5323",0.532604713427461
"5324",0.416643857609292
"5325",0.418760871860497
"5326",0.612656557283761
"5327",0.340508631427849
"5328",0.456191073121597
"5329",0.314371867591071
"5330",0.289076373162158
"5331",0.647322418288115
"5332",0.459063065080345
"5333",0.380456569358639
"5334",0.282255892581285
"5335",0.35825477840403
"5336",0.583665666449295
"5337",0.653505829537824
"5338",0.659525567500793
"5339",0.748265467850209
"5340",0.282714474194973
"5341",0
"5342",0.342171106942461
"5343",0.187286144935767
"5344",0.782645130195298
"5345",0.248697833082698
"5346",0
"5347",0.226101284058591
"5348",0.337266698282851
"5349",0.347532529381804
"5350",0.471011324324574
"5351",0.666972013450204
"5352",0.730710197068703
"5353",0.265391492726368
"5354",0.577857363064854
"5355",0.547321004348379
"5356",0.355226445092582
"5357",0.353788564344188
"5358",0.265483642609779
"5359",0.750684231944416
"5360",0.525564823012551
"5361",0.327717711710913
"5362",0.765187482117659
"5363",0.238364802875669
"5364",0.512194180713377
"5365",0.374871573979512
"5366",0.240664732919879
"5367",0.274681467205091
"5368",0.301116145581771
"5369",0.318396267282189
"5370",0.343159723715619
"5371",0.402588882920999
"5372",0.480741724499832
"5373",0
"5374",0.572043980108704
"5375",0.292417796357903
"5376",0.61272225848065
"5377",0.600178578392865
"5378",0.42067965642315
"5379",0.352881885774366
"5380",0.521517849401381
"5381",0.488354117358395
"5382",0.345316381042869
"5383",0.42905108235395
"5384",0.366952961473013
"5385",0
"5386",0.460250913231135
"5387",0.610561636882709
"5388",0.675265295888572
"5389",0.261670380068992
"5390",0.230172559786903
"5391",0.568249537441423
"5392",0
"5393",0.524464734125719
"5394",0.760461173955661
"5395",0.440320190993958
"5396",0.502529521480196
"5397",0.348044737145422
"5398",0.4356131166663
"5399",1
"5400",0.614640070375382
"5401",0.541876869335069
"5402",0.301059455814687
"5403",0.459343299506956
"5404",0.714840499694552
"5405",0.402972243759439
"5406",0.47682566926248
"5407",0.534149690747245
"5408",0.602729060091764
"5409",0.647650780212455
"5410",0.249314985920357
"5411",0.332921362351436
"5412",1
"5413",0.419752012049373
"5414",0.349018851623363
"5415",0.426744699706486
"5416",0.251244938662906
"5417",0.45976289101617
"5418",0.60005447590704
"5419",0.486905068102858
"5420",0.22991361393932
"5421",0.260260113611686
"5422",0.713143906035911
"5423",0.26337773960541
"5424",0.533256336863016
"5425",0.476109044286358
"5426",0.49690536505366
"5427",0.575593584865491
"5428",0.256362091485917
"5429",0.489414237270841
"5430",0.590860524312127
"5431",0.395320981966209
"5432",0.429167351163082
"5433",0.235825019628038
"5434",0.34855497375062
"5435",0.412815413663847
"5436",0.39575059593274
"5437",0
"5438",0.501474766547379
"5439",0.26012641823784
"5440",0.805664358786
"5441",0.599785919855545
"5442",0.401940394844514
"5443",0.758196268761268
"5444",0.424668032256406
"5445",0.489042489208069
"5446",0.296122249405839
"5447",0
"5448",0.228923465855094
"5449",0.52502450544526
"5450",0.402729206033341
"5451",0.322931131863182
"5452",0.362597161483761
"5453",0.470113341289718
"5454",0.416544649128335
"5455",0.277476211529497
"5456",0.319102556050388
"5457",0.385120583165613
"5458",0.616017419586253
"5459",0.489434433455857
"5460",0.560084132915451
"5461",0.466800344593068
"5462",0.345242288551757
"5463",0.439236134968182
"5464",0.32317927202662
"5465",0.19967529845536
"5466",0.24836586739618
"5467",0.276549278189924
"5468",0.566252172238896
"5469",0.389677921762804
"5470",0.603573085718196
"5471",0.535414955468547
"5472",0.509091116213793
"5473",0.575329693912407
"5474",0.678224654255521
"5475",0.486087283704013
"5476",0.676492811628788
"5477",0.624339849019553
"5478",0.32502052024861
"5479",0.422186397443709
"5480",0.280469366780464
"5481",0.387173190153291
"5482",0.579797662558133
"5483",0.473934313499872
"5484",0.311205242584156
"5485",0.28496465670945
"5486",0.325386700262935
"5487",0.216269176453359
"5488",0.571656598679267
"5489",0.46015579169018
"5490",0.247154780672002
"5491",0.289297162039795
"5492",0.255464088190786
"5493",0.255661231399564
"5494",0.532920954646609
"5495",0.295673541697444
"5496",0.23545899668969
"5497",0.550708254698315
"5498",0.215335608010853
"5499",0.375534853000624
"5500",0.206002447507303
"5501",0.24211490682144
"5502",0.376659493899289
"5503",0.414232943871324
"5504",0.460255856970658
"5505",0.473630067907288
"5506",0.527539518681501
"5507",0.26882185729377
"5508",0.370864928102627
"5509",0.240383273712548
"5510",0.580486982333995
"5511",0.328856691601159
"5512",0.272079488795822
"5513",0.372195102611152
"5514",0.405662071444986
"5515",0.531311902885795
"5516",0
"5517",0.415919448810476
"5518",0.488022011979577
"5519",0.749375703071651
"5520",0.477764291216329
"5521",0.244618397089374
"5522",0.350674964980916
"5523",0.59809336040343
"5524",0.397676546438257
"5525",0.54275671509118
"5526",0.37871137801259
"5527",0.488019660556645
"5528",0.35958631742873
"5529",0.644075884316597
"5530",0
"5531",0.25579456865415
"5532",0.372200065266007
"5533",0.293260504214237
"5534",0.584200076523822
"5535",0.746423075844603
"5536",0.604610695153163
"5537",0.689237101777384
"5538",0.434019017294148
"5539",0.223681536925775
"5540",0.242318088989472
"5541",0.491938285065867
"5542",0.344003466727143
"5543",0.550022865072073
"5544",0.506234426610943
"5545",0.216438748120747
"5546",0.661345378706734
"5547",0.364322290564324
"5548",0.293812030953764
"5549",0.556532855868301
"5550",0.251675211816216
"5551",0.321713293212586
"5552",0.462353658183168
"5553",0.603215895264833
"5554",0.527716934718269
"5555",0.29343910662862
"5556",0.205247568732731
"5557",0
"5558",0.403684229563675
"5559",0.209722967999881
"5560",0
"5561",0.337047257533592
"5562",0.444320616069346
"5563",0.19656769553572
"5564",0.219026849803638
"5565",0.611772835754127
"5566",0.312086704947927
"5567",0.342878906546646
"5568",0.259196184871174
"5569",0.336904535991936
"5570",0.749414005132002
"5571",0.46183112495389
"5572",0.213396917072884
"5573",0.374676107436971
"5574",0.27274812506234
"5575",0.26014197316187
"5576",0.538332128317157
"5577",0.648656546152187
"5578",0.437373272623402
"5579",0.733184244845672
"5580",0.392405543298883
"5581",1
"5582",0
"5583",0.599989715007044
"5584",0.457698398577252
"5585",0.584224855581189
"5586",0.504905878566626
"5587",0.401617694950609
"5588",0.20669016869602
"5589",0.46730918984795
"5590",0.328596640690935
"5591",0.48404337219746
"5592",0.438299675783688
"5593",0.349814889430562
"5594",0.265438512019866
"5595",0.433537115464217
"5596",0.57946792862401
"5597",0.279226381087078
"5598",0.381033624598435
"5599",0.552876262293027
"5600",0.252363389172225
"5601",0.343122745165162
"5602",1
"5603",0.279853406597504
"5604",0.236193178485522
"5605",0.581991460732025
"5606",0.462237783009276
"5607",0.60629943764932
"5608",0.28097767973637
"5609",0.216215052200908
"5610",0.576263468055195
"5611",0.391251456874565
"5612",0.400602068329636
"5613",0.344859058577415
"5614",0.405778205105196
"5615",0.50869503700034
"5616",0.265206908708625
"5617",0.339698326718288
"5618",0.457866306995772
"5619",0.691646011432827
"5620",0.258331533787812
"5621",0.274449989964762
"5622",0.321523365128397
"5623",0.468803107964448
"5624",0.37002217591953
"5625",0.625266924575626
"5626",0.238408777579063
"5627",0.205768378949375
"5628",0.643206013983275
"5629",0.280492475690058
"5630",0.247137340245508
"5631",0.353557420868689
"5632",0.258147081359095
"5633",0.333977633271984
"5634",0.614673311418973
"5635",0.399953501293621
"5636",0.229150346226595
"5637",0.253536376938226
"5638",0.374291886784767
"5639",0.364599015949907
"5640",0.327793620492726
"5641",0.431721470120634
"5642",0.577689376958466
"5643",0.661973309850908
"5644",0.250975570227821
"5645",0
"5646",0.220211903459556
"5647",0.285179793870035
"5648",0.245222508633178
"5649",0.325528253543077
"5650",0.286737297477052
"5651",0.395205768741209
"5652",0.500197291700253
"5653",0.569509990935718
"5654",0.592031078733078
"5655",0.433493738641971
"5656",0.391743672319922
"5657",0.262366796082699
"5658",0.413842629342496
"5659",0.35891371745526
"5660",0.259780054609315
"5661",0.244993162494394
"5662",0.484585830620056
"5663",0.316964170982997
"5664",0.336041779006021
"5665",0.53259273687241
"5666",0.351439059550956
"5667",0
"5668",0.353929850379704
"5669",0.238717468509082
"5670",0.363181545708883
"5671",0.215750992331327
"5672",0.45942165337791
"5673",0.373294839886136
"5674",0.427637603350423
"5675",0.730643521840337
"5676",0.66815284503816
"5677",0.275629960623055
"5678",0.251515523247162
"5679",0.512143420282323
"5680",0.755456061305933
"5681",0.329233379234197
"5682",0
"5683",0.667474739624153
"5684",0.383330982566471
"5685",0.308590177782569
"5686",0.475409046200393
"5687",0.370155298829676
"5688",0.230543064901894
"5689",0.473285594486569
"5690",0.214630090410198
"5691",0.524692232899849
"5692",0.560882336079466
"5693",0.182452686473824
"5694",0.478159013219335
"5695",0.248783205341453
"5696",0.237962500418542
"5697",0.388932015529257
"5698",0.262096935818904
"5699",0.410690258969733
"5700",0.709384703461997
"5701",0.427055973451529
"5702",0.195720700972771
"5703",0.669771834710078
"5704",0.412003173801837
"5705",0.307058612690231
"5706",0.427268711503788
"5707",0.301291781616375
"5708",0.230694497581613
"5709",0.428124566881059
"5710",0.429242481121674
"5711",0.294997488177028
"5712",0.687607673338876
"5713",0
"5714",0.419957776226485
"5715",0.384832487529107
"5716",0.309082020101522
"5717",0.451581122828481
"5718",1
"5719",0.509480472646767
"5720",0.531988698706846
"5721",0.786402229860616
"5722",0.238486764038269
"5723",0.22169633130764
"5724",0
"5725",0.27052270966006
"5726",0.233241468873973
"5727",0.276040949498695
"5728",0.287402294539222
"5729",0.308819848151776
"5730",0
"5731",0.521204316859636
"5732",0.76747943803249
"5733",0.303362828841976
"5734",0.348107561476545
"5735",0.33968982491393
"5736",0.663387227005776
"5737",0.584418936229082
"5738",0.299093390843062
"5739",0.535617551445678
"5740",0.459977432743053
"5741",0.372649276488402
"5742",0.364777541042965
"5743",0.286978298530476
"5744",1
"5745",0.244343205230613
"5746",0.431317281321101
"5747",0.529139319333091
"5748",0.221663948968683
"5749",0.439393248672775
"5750",0.474893089094059
"5751",0.434879023227367
"5752",0.237527375108763
"5753",0.270007226262678
"5754",0.359685971657093
"5755",0.406075584275155
"5756",0.439511491800148
"5757",0.773696601743765
"5758",0
"5759",0.340432438876333
"5760",0.26547940678533
"5761",0
"5762",0.650368192306111
"5763",0.305050776457207
"5764",0.542230062140855
"5765",0.406149656928164
"5766",0.67799148561677
"5767",0.252102987208009
"5768",0.388686726938886
"5769",0.21535649733148
"5770",0.28288429491735
"5771",0.388571561193896
"5772",0.271323405709975
"5773",0.288733372493384
"5774",0.24942993603901
"5775",0.695207551953445
"5776",0.272228572251908
"5777",0.465142004277705
"5778",0.557780109946563
"5779",0.391580876329306
"5780",0.593656497052376
"5781",0.262506951743844
"5782",0.644334835711821
"5783",0.380193258404476
"5784",0.280996265543313
"5785",0.483350479003897
"5786",0.246115878641375
"5787",1
"5788",0.195423426703567
"5789",0.478590790159714
"5790",0.321604499860247
"5791",0.360273048638772
"5792",0.245790357263416
"5793",0.663268967198
"5794",0.512941446246298
"5795",0.667325629896864
"5796",0.250236629197404
"5797",0.477572921648424
"5798",0.220816402343628
"5799",0.508613294395437
"5800",0.553928920169832
"5801",0.715063904348067
"5802",0.476566993134156
"5803",0.239189216484288
"5804",0.435495894489822
"5805",0.292331339901952
"5806",0.349567304187166
"5807",0.20909007416842
"5808",0.271451421203457
"5809",0.300700263562939
"5810",0.334769126718135
"5811",0.669905831900312
"5812",0.303360350634268
"5813",0.227683636067218
"5814",0.388503120196771
"5815",0.258378502225449
"5816",0.743974871682534
"5817",0.218545852391147
"5818",0.22561118400759
"5819",0.2489693380911
"5820",0.426290311492466
"5821",0.381554200134752
"5822",0.534053409248081
"5823",0.457176010509312
"5824",0
"5825",1
"5826",0.291362176260426
"5827",0.284170676348609
"5828",0.365741113422469
"5829",0.35194584244738
"5830",0.285233670997446
"5831",0.433953590500352
"5832",0.194934398817113
"5833",0.625804089294357
"5834",0.382373706679644
"5835",0.400283189016103
"5836",0.739975577063094
"5837",0.305109146333672
"5838",0.310995625195968
"5839",0.230499858631513
"5840",0.35284938395268
"5841",0.314609778006498
"5842",0.291542244549658
"5843",0.342129910834155
"5844",0.299490841688252
"5845",0
"5846",0.287117198882207
"5847",0.197752550177259
"5848",0.32278563610353
"5849",0.464511056501055
"5850",0.409593800772186
"5851",0.275502076090008
"5852",0.503823422489648
"5853",0.399153613394003
"5854",0.595263674024628
"5855",0.25224927833036
"5856",0.248957783700173
"5857",0.215460893129383
"5858",0.296230282341241
"5859",0.503503001892952
"5860",0.374326272119878
"5861",0.255204247243636
"5862",0.291037796840633
"5863",0.363599736983154
"5864",0.663661020349304
"5865",0.658209529067873
"5866",0.291248053697643
"5867",0.268695964959496
"5868",0
"5869",0.729415805757666
"5870",0.264227352180923
"5871",0.318292667544152
"5872",0.28487070346873
"5873",0.270314549433631
"5874",0.333827971544802
"5875",0.356242885679741
"5876",0.33898532493193
"5877",0.34407252076333
"5878",0.317099023641705
"5879",0.781625271415026
"5880",0.66416499599363
"5881",0.365797786819083
"5882",0.700336478365685
"5883",0.388068139304038
"5884",0.379607379080966
"5885",0.595233372304337
"5886",0.554855435563291
"5887",0.246547425488436
"5888",0.322946616090154
"5889",0.240919280803902
"5890",0.376085326575776
"5891",0.405986206380804
"5892",0.384350899802681
"5893",0.262642651474987
"5894",0.413252115478838
"5895",0.49221087752212
"5896",0.349789788527363
"5897",0.215009602692953
"5898",0
"5899",0.506630301595343
"5900",0.390574563067618
"5901",0.332673859455736
"5902",0.487230631690011
"5903",0.197711442272348
"5904",0.526100983650807
"5905",0.421322444309362
"5906",0.343285999096235
"5907",0.291710215468071
"5908",0.277282134134047
"5909",0.269191593336368
"5910",0.546334212278003
"5911",0.468861629958727
"5912",0.311837805338175
"5913",0.382201501103297
"5914",0.727928892830422
"5915",0.235275556775599
"5916",0.358689464580628
"5917",0.331654382326344
"5918",0.243459249373586
"5919",0.39067778748004
"5920",0.272317961231046
"5921",0.277836845216924
"5922",0.261830228266824
"5923",0.467064820921153
"5924",0.450758092535219
"5925",0.502689349945451
"5926",0.245066503843484
"5927",0.638051867287804
"5928",0.569743749760078
"5929",0.275794947345849
"5930",0.370792745555114
"5931",0.385175351727363
"5932",0
"5933",0.546850915989428
"5934",0.320605134912883
"5935",0.201655128451156
"5936",0.239378394603559
"5937",0.351984023739827
"5938",0
"5939",0.332249652122428
"5940",0.289752654245599
"5941",0.571027131680622
"5942",0.676498638541482
"5943",0.758727106079705
"5944",0.37304162654181
"5945",0.208102286979037
"5946",0.360895030855944
"5947",0.378335155495525
"5948",0.698611589929256
"5949",0.351382121458829
"5950",0.281044924077273
"5951",0.430622701600929
"5952",0.4817848609702
"5953",1
"5954",0.29359475383498
"5955",0
"5956",0.449424031081821
"5957",0.46994762018389
"5958",0.483019663744401
"5959",0.796566928617545
"5960",0.356891713482052
"5961",0.493339369908754
"5962",0.273025977258899
"5963",0.504824635710033
"5964",0.517225609363077
"5965",0.495463837864386
"5966",0
"5967",0.437174675549669
"5968",0.336514169924484
"5969",0.397434129701878
"5970",0.316255280165347
"5971",0.302152742959909
"5972",0.307257804308488
"5973",0
"5974",0.427572243836234
"5975",0.396469855951214
"5976",0.557752145571645
"5977",0.217677051160519
"5978",0.388640589209881
"5979",0.33133336286192
"5980",1
"5981",0.442235027563944
"5982",0.396283192076055
"5983",0.383858113869206
"5984",0.257593358714817
"5985",0.257888778644702
"5986",0.462232360481174
"5987",0.281203041086414
"5988",0.374413185184466
"5989",0.366427097072767
"5990",0.255944733665946
"5991",0.245971797022361
"5992",0.320817765084876
"5993",0.321471097788509
"5994",0.42143967453624
"5995",0.269178070646533
"5996",0.391727455958238
"5997",0.294375888058554
"5998",0.316154391008301
"5999",0.283818297215894
"6000",0.268182371506351
"6001",0.52400098786704
"6002",0.218041635393211
"6003",0.624677290883551
"6004",0.253181624816917
"6005",0.231502935986581
"6006",0.375983467314941
"6007",0.414213308988371
"6008",0.347288735556167
"6009",0.163431120292273
"6010",0.286541264279288
"6011",0.253773862840861
"6012",0.336680781220816
"6013",0.337247978821837
"6014",0.340006131720331
"6015",0.5137638274502
"6016",0.414733032543765
"6017",0.537305202413196
"6018",0.376767119179274
"6019",0.726812313830193
"6020",0.353667428896566
"6021",0.399602592788558
"6022",0.207522544448725
"6023",0.548749631667448
"6024",0.445189839674493
"6025",0.269752812494101
"6026",0.280447473917925
"6027",0.246274241741732
"6028",0.637392664903778
"6029",0.339285960488056
"6030",0.256102126808028
"6031",0.522843133443212
"6032",0.296595530563623
"6033",0.337504234081216
"6034",0.465776274257177
"6035",0.388871136662369
"6036",0.618732614534333
"6037",0.648601682870637
"6038",0.436332938513433
"6039",0.279779368544618
"6040",0.672406606139033
"6041",0.341040230371736
"6042",0.366734640679805
"6043",0.438635961819917
"6044",0.392075557046303
"6045",0.227016075813467
"6046",0.634272562077169
"6047",0.58880417529342
"6048",0.244611928193754
"6049",0.287367270338091
"6050",0.22875927561091
"6051",0.196398111108711
"6052",0.277472834611522
"6053",0.673368384577661
"6054",0.543476914930936
"6055",0.226941965576279
"6056",0.241910632974511
"6057",0.303864437096652
"6058",0.421441933941824
"6059",0.517120965641415
"6060",0.373248272526567
"6061",0.268882471312653
"6062",0.333030209851404
"6063",0.217692115145191
"6064",0.398295454649652
"6065",0.48774807514671
"6066",0.301326340172685
"6067",0.341864563837477
"6068",0.778462054789688
"6069",0.366554159697784
"6070",0.321988536809389
"6071",0.200808621668063
"6072",0.326397904273166
"6073",0.250697252371648
"6074",0.218546655078204
"6075",0.247945205153124
"6076",0.231430250390822
"6077",0.345580881032125
"6078",0.366123797286769
"6079",0.323843037469849
"6080",0.286469487477154
"6081",0.490963567020708
"6082",0.318310277563968
"6083",0.619806343515031
"6084",0.504422800004485
"6085",0.366075917290768
"6086",0.460328438191069
"6087",0.349359294909466
"6088",0.259696971732825
"6089",0.191623605947509
"6090",0.808843148598572
"6091",0.587765079175221
"6092",0.515105282143256
"6093",0.239154455600045
"6094",0.279402726656326
"6095",0.318632237619804
"6096",0.273197007888391
"6097",0.313446124345635
"6098",0.497102104349259
"6099",0.239063660526388
"6100",0.242901775921822
"6101",0.198296717033518
"6102",0.293771024345323
"6103",0.249713753868793
"6104",0.536268984582244
"6105",0.352445941488382
"6106",0.432526580383558
"6107",0.329534086955851
"6108",0.427067022486422
"6109",0.226281427687141
"6110",0.40483850136728
"6111",0.476361051030704
"6112",0.246208457394255
"6113",0.396792608624224
"6114",0.607181532148519
"6115",0.545531253668221
"6116",0.469141163432656
"6117",0.32076300219133
"6118",0.252847935886385
"6119",0.568925432979613
"6120",0.542772905728413
"6121",0.311299942077699
"6122",0.431001265063076
"6123",0.42394468663806
"6124",0.736600232419984
"6125",0.263801780437646
"6126",0.314414925950587
"6127",0.285795772191474
"6128",0.25182516688084
"6129",0.478808946469886
"6130",0.595010872481275
"6131",0.225163156154508
"6132",0.410014255992733
"6133",0.674370204062408
"6134",0.497523290128507
"6135",0.265434277808818
"6136",0.195624331449068
"6137",0.287909883835277
"6138",0.41851122547504
"6139",0.261043851297297
"6140",0.289943950529107
"6141",0.343099631509505
"6142",0.1814795832574
"6143",0.421454216541142
"6144",0.386258565394293
"6145",0.460933855425465
"6146",0.242179769771008
"6147",0.396430520483974
"6148",0.225686259032404
"6149",0
"6150",0
"6151",0.385967482146646
"6152",0.656627924450066
"6153",0.415077584122571
"6154",0.510772464780615
"6155",0.647301760920201
"6156",0.305571066865677
"6157",0.365144443225967
"6158",0.269699688336067
"6159",0.480032936757037
"6160",0.4215383972088
"6161",0.742982000771989
"6162",0.268628797613631
"6163",0.263177890963422
"6164",0.515036595413429
"6165",0.260201166499378
"6166",0.261133056252492
"6167",0.621314892995552
"6168",0.187375968807835
"6169",0.415979066676164
"6170",0.43830419435784
"6171",0.428738248789698
"6172",0.207470107180516
"6173",0.423103793819826
"6174",0.549739013657805
"6175",0.483817273286208
"6176",0.329170365397703
"6177",0
"6178",0.208988173057986
"6179",0.345073547085682
"6180",0.719580600698818
"6181",0.286574364080553
"6182",0.336292887085449
"6183",0.390754978663108
"6184",0.221403260864033
"6185",0.252530646310553
"6186",0.329466601772332
"6187",0.431435955769252
"6188",0.264719028790303
"6189",0.22795684592358
"6190",0.500371774162187
"6191",0.348963355916364
"6192",0.266587649639985
"6193",0.408883992597668
"6194",0.44514279230246
"6195",0.330286908503302
"6196",0.788869819746583
"6197",0.306833596049681
"6198",0.418453948423282
"6199",0.28247479316225
"6200",0.22505333388882
"6201",0.223190467617453
"6202",0.437415669718949
"6203",0.306497304110611
"6204",0.317156719856047
"6205",0.278291103010546
"6206",0.59172877404343
"6207",0.204145611220006
"6208",0.313103064831994
"6209",0.211759391880617
"6210",0.253252403893258
"6211",0.502355761535118
"6212",0.216928315742931
"6213",0.361793713833047
"6214",0.247272481949296
"6215",0.464599199797537
"6216",0.285528779617067
"6217",0.301966592922858
"6218",0.345385443591659
"6219",0.462955841145675
"6220",0.226908544450411
"6221",0.243308610101453
"6222",0.759488663757671
"6223",0.399912588651957
"6224",0.479646141958074
"6225",0.374024410617354
"6226",0.411394002827581
"6227",0.211002863255199
"6228",0.391800085970391
"6229",0.3876456594573
"6230",0.243317991430648
"6231",0.67452616419284
"6232",0.555916590328085
"6233",0.391167912973278
"6234",0.364750513684458
"6235",0.366400847284049
"6236",0.465548558213051
"6237",0.280429870191823
"6238",0.325693832524914
"6239",0.668872100275497
"6240",0.742214231731427
"6241",0.374420566073948
"6242",0.261997618305036
"6243",0.394520866316808
"6244",0.54962151506748
"6245",1
"6246",0.332181731617913
"6247",0.61154260394653
"6248",0.700346413391511
"6249",0.38868275628112
"6250",0.234709507517216
"6251",0.356040638718151
"6252",0.511235438688616
"6253",0.34131363064755
"6254",0.561914509011948
"6255",0.397365964104263
"6256",0.245600142843595
"6257",0.454286718744247
"6258",0.437659729326232
"6259",0.312607006169553
"6260",0
"6261",0.357206512005509
"6262",0.261507577901368
"6263",0.409222648240328
"6264",0.697565215434053
"6265",0.433379593977357
"6266",0.443150885517078
"6267",0.334729484672038
"6268",0.408372106075371
"6269",0.22206090614362
"6270",0.371237133277799
"6271",0.244330341225681
"6272",0.240788557218862
"6273",0.455895286641853
"6274",0.355435894825372
"6275",0.210322676207518
"6276",0.419158406324582
"6277",0.339948795590468
"6278",0.242364461062413
"6279",0.328761460998716
"6280",0.336064136238942
"6281",0.220585597539847
"6282",0.287064385239852
"6283",0.388281479147319
"6284",0.51276328979294
"6285",0.686817923785324
"6286",0.662476843111073
"6287",0.337827403441665
"6288",0.650451844406961
"6289",0.190348544207761
"6290",0.459725848391152
"6291",0.335542842592354
"6292",0.474373597175088
"6293",0.381834670073639
"6294",0.349456208001807
"6295",0.35164636194497
"6296",0.450929108719868
"6297",0.202121362297792
"6298",0.436640056815083
"6299",0.226432585313397
"6300",0.254382655496699
"6301",0
"6302",0.340750934549714
"6303",0.214499267635908
"6304",0.255093859289812
"6305",0.301607118437889
"6306",0
"6307",0.41384607051617
"6308",0
"6309",0.552884563101739
"6310",0.487316575482719
"6311",0.489176958911366
"6312",0.805156102355258
"6313",0.282311687160931
"6314",0.27458155820566
"6315",0.311754017784032
"6316",0.212834456024312
"6317",0.557497049486848
"6318",0.585642595251945
"6319",0.264091292679
"6320",0.345677085380373
"6321",0.194559840272247
"6322",0.217036846724747
"6323",0.601641381538537
"6324",0.579458188868151
"6325",0.373415159855235
"6326",0.229234055937133
"6327",0.459804483968847
"6328",0.28695410346723
"6329",0.292925818305158
"6330",0.482799343951047
"6331",0.291110254069528
"6332",0.233488113260445
"6333",0.30980023397031
"6334",0.492043540030646
"6335",0.252371990584586
"6336",0.275271027081799
"6337",0.271287144113689
"6338",1
"6339",0.330165757286152
"6340",0.493563385006394
"6341",0.406234969635643
"6342",0.382115496527666
"6343",0.340733719740701
"6344",0.226954374899523
"6345",0.314345153844683
"6346",0.280723650615808
"6347",0.217815756367336
"6348",0.339488969909035
"6349",0.504002841346232
"6350",0.542123429530877
"6351",0.558792346145756
"6352",0.319330148108684
"6353",0.461018279593488
"6354",0.57195882586322
"6355",0.704810582779111
"6356",0.27195910701883
"6357",0.679967114453329
"6358",0.364161415907562
"6359",0.504702434761753
"6360",0.249523473285827
"6361",0.227911806238504
"6362",0.203796672268167
"6363",0.475498828549563
"6364",0.271140852408214
"6365",0.606200193874555
"6366",0.551104627605725
"6367",0.520953148851189
"6368",0.347323958136738
"6369",0.435699703944563
"6370",0.195460866744738
"6371",0.521136353766196
"6372",0.468745124975381
"6373",0.233610549656588
"6374",0.260543452895435
"6375",0.231419176513797
"6376",0.308129419675734
"6377",0.258742332662605
"6378",0.203734217375112
"6379",0.438774701832791
"6380",0.375965709740572
"6381",0.403321078934611
"6382",0.297368596004799
"6383",0.275637434850743
"6384",0.320286132130913
"6385",0.34549698864499
"6386",0.216958887748699
"6387",1
"6388",0.225969761748347
"6389",0.215355653200186
"6390",0.278318153828705
"6391",0.207861527823174
"6392",0.286395367801261
"6393",0.759774127948908
"6394",0.671158159268569
"6395",0.353869117140725
"6396",0
"6397",0.283007709795704
"6398",0.397242163200738
"6399",0.392157704483567
"6400",0.613837578266477
"6401",0.815107821182938
"6402",0.710513982989064
"6403",0.529300878459839
"6404",0.272044639782374
"6405",0.689155027813561
"6406",0.573992287314526
"6407",0.740966608948443
"6408",0.441782477551484
"6409",0.293772340322753
"6410",0.207798076357716
"6411",0.33210131887059
"6412",0.420378168917556
"6413",0.344190832730545
"6414",0.489547624748132
"6415",0.620152118246582
"6416",0.323551920842613
"6417",0.276994580592911
"6418",0.25036995022942
"6419",0.468629311857382
"6420",0.633459337380729
"6421",0.444014536581492
"6422",0.261335572465138
"6423",0.380555028417961
"6424",0.365289325700903
"6425",0
"6426",0.384325983500636
"6427",0.594776893930973
"6428",0.541966073752305
"6429",0.404703314254184
"6430",0.287504212280053
"6431",0.391778207085782
"6432",0.366148435406391
"6433",0.501456062544713
"6434",0.24236076053987
"6435",0.580198174034105
"6436",0.774151584699765
"6437",0.383932970860146
"6438",0.332717187232425
"6439",0.323980054092075
"6440",0.557366082036449
"6441",0.418297645960567
"6442",0.246314187924587
"6443",0.570439667052575
"6444",0.7655795587439
